"component_name","final_classification","batch","priority","risk_level","effort","consumer_apps","repo_ui_status","spec_required","migration_complexity"
"ViewsAiRecommenderCarCarRecommenderShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCarCarRecommenderView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsAiRecommenderCarStepsConcernsStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCarStepsDailyUsageStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCarStepsPlateNumberStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCarStepsPremiumLimitStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCarStepsVehicleTypeStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderCategorySelectorCategorySelectorView","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorMotorRecommenderContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorMotorRecommenderShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorMotorRecommenderView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsAiRecommenderMotorStepsConcernsStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorStepsDailyUsageStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorStepsPlateNumberStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorStepsPremiumLimitStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderMotorStepsVehicleTypeStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaPaRecommenderContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaPaRecommenderShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaPaRecommenderView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsAiRecommenderPaStepsBirthDateStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaStepsDailyActivityStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaStepsHealthConditionStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderPaStepsPremiumLimitStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsAiResultsContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsAiResultsShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsAiResultsView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsAiRecommenderResultsComponentsAiSummaryCardComponent","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsComponentsBottomCtaComponent","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsComponentsLoadingSkeletonComponent","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderResultsComponentsProductCardComponent","KEEP_APP_LOCAL","N/A","P2","MEDIUM","L","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsDestinationStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","L","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsParticipantTypeContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsParticipantTypeShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsParticipantTypeStep","SPLIT","1.5","P2","MEDIUM","M","teman-affiliate-microsite","missing","no","high"
"ViewsAiRecommenderTravelStepsPremiumLimitStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsTravelHabitStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelStepsVisaStep","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelTravelRecommenderContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelTravelRecommenderShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsAiRecommenderTravelTravelRecommenderView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsCarAddonCarAddonContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsCarAddonCarAddonShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsCarAddonCarAddonView","SPLIT","1.5","P2","MEDIUM","M","teman-affiliate-microsite","missing","no","high"
"ViewsClaimDetailDetailClaimDocument","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimDetailDetailClaimHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimDetailDetailClaimHistory","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimDetailDetailClaimShow","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsClaimDetailDetailClaimSummary","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsClaimDetailView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsClaimDetailViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimMainClaimFilter","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimMainClaimHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsClaimMainClaimTable","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsClaimMainView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsClaimMainViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerDetailDetailCustomerDocument","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerDetailDetailCustomerHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerDetailDetailCustomerInfo","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerDetailDetailCustomerInsured","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsCustomerDetailDetailCustomerPayment","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerDetailDetailCustomerShow","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsCustomerDetailView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsCustomerDetailViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerMainCustomerFilter","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerMainCustomerHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsCustomerMainCustomerTable","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsCustomerMainView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsCustomerMainViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsHomeComponentsAlertAgeLimit","NEW_SHARED_COMPONENT","4","P3","LOW","S","getrev-da-microsite","missing","yes","low"
"ViewsHomeComponentsProductList","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsHomeHome.view","SPLIT","1.5","P2","MEDIUM","M","getrev-da-microsite","missing","no","high"
"ViewsHomeHome.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsHomeHome.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsListPackagesComponentsAiRecommendationSection","KEEP_APP_LOCAL","N/A","P2","LOW","S","teman-affiliate-microsite","missing","no","low"
"ViewsListPackagesListPackagesContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsListPackagesListPackagesShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsListPackagesListPackagesView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsListPlanComponentsAlertAgeLimit","NEW_SHARED_COMPONENT","4","P3","LOW","S","getrev-da-microsite","missing","yes","low"
"ViewsListPlanComponentsButtonSelectProduct","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsListPlanComponentsPlanList","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsListPlanListPlan.view","SPLIT","1.5","P1","HIGH","L","getrev-da-microsite","missing","no","high"
"ViewsListPlanListPlan.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsListPlanListPlan.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsLoginLoginContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsLoginLoginView","SPLIT","1.5","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","high"
"ViewsLoginLoginViewShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","S","teman-affiliate-microsite","missing","no","low"
"ViewsMasterdataSanctionAddAddSanctionForm","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionAddAddSanctionHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionAddView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionAddViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionEditEditSanctionHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionEditEditSanctionInfo","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionEditView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionEditViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionLogDetailDetailSanctionLog","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionLogDetailDetailSanctionLogHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionLogDetailView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionLogDetailViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionLogMainSanctionLogHeader","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionLogMainSanctionLogTable","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionLogMainView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionLogMainViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionMainSanctionHeader","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionMainSanctionTable","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionMainView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionMainViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionUploadUploadSanction","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionUploadUploadSanctionHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSanctionUploadView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSanctionUploadViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceAddAddSourceForm","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceAddAddSourceHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceAddView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSourceAddViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceEditEditSourceForm","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceEditEditSourceHeader","KEEP_APP_LOCAL","N/A","P2","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceEditView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSourceEditViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMasterdataSourceMainSourceHeader","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSourceMainSourceTable","MIGRATE_AFTER_SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSourceMainView","SPLIT","1.5","P0","HIGH","L","gegm-friendcover-admin","partial","no","high"
"ViewsMasterdataSourceMainViewContainer","KEEP_APP_LOCAL","1.5","P0","HIGH","S","gegm-friendcover-admin","missing","no","low"
"ViewsMotorAddonMotorAddonContainer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","XS","teman-affiliate-microsite","missing","no","low"
"ViewsMotorAddonMotorAddonShell","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","teman-affiliate-microsite","missing","no","low"
"ViewsMotorAddonMotorAddonView","SPLIT","1.5","P2","MEDIUM","M","teman-affiliate-microsite","missing","no","high"
"ViewsOrderChangePlanComponentsAlertAgeLimit","NEW_SHARED_COMPONENT","4","P3","LOW","S","getrev-da-microsite","missing","yes","low"
"ViewsOrderChangePlanComponentsPlanList","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsOrderChangePlanOrderChangePlan.view","SPLIT","1.5","P1","HIGH","L","getrev-da-microsite","missing","no","high"
"ViewsOrderChangePlanOrderChangePlan.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderChangePlanOrderChangePlan.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderCustomerInfoOrderCustomerInfo.view","SPLIT","1.5","P1","HIGH","L","getrev-da-microsite","missing","no","high"
"ViewsOrderCustomerInfoOrderCustomerInfo.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderCustomerInfoOrderCustomerInfo.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderDeclarationComponentsCheckboxAnswer","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsOrderDeclarationComponentsDeclarationForms","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsOrderDeclarationComponentsItemQuestion","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderDeclarationOrderDeclaration.view","SPLIT","1.5","P2","MEDIUM","M","getrev-da-microsite","missing","no","high"
"ViewsOrderDeclarationOrderDeclaration.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderDeclarationOrderDeclaration.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderPaymentMethodComponentsRadioGroup","NEW_SHARED_COMPONENT","4","P2","MEDIUM","M","getrev-da-microsite","missing","yes","medium"
"ViewsOrderPaymentMethodOrderPaymentMethod.view","SPLIT","1.5","P2","MEDIUM","M","getrev-da-microsite","missing","no","high"
"ViewsOrderPaymentMethodOrderPaymentMethod.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderPaymentMethodOrderPaymentMethod.viewShell","KEEP_APP_LOCAL","N/A","P3","LOW","S","getrev-da-microsite","missing","no","low"
"ViewsOrderPersonalInfoFormComponentsCompletePersonalInfo","MIGRATE_AFTER_SPLIT","1.5","P1","HIGH","L","getrev-da-microsite","missing","no","high"
"ViewsOrderPersonalInfoFormComponentsDeclarationForms","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsOrderPersonalInfoFormComponentsTooltipIcInstructions","KEEP_APP_LOCAL","N/A","P2","MEDIUM","M","getrev-da-microsite","missing","no","low"
"ViewsOrderPersonalInfoFormComponentsUploadImage","MIGRATE_AFTER_SPLIT","1.5","P2","MEDIUM","M","getrev-da-microsite","missing","no","high"
"ViewsOrderPersonalInfoFormOrderPersonalInfoForm.view","SPLIT","1.5","P1","HIGH","L","getrev-da-microsite","missing","no","high"
"ViewsOrderPersonalInfoFormOrderPersonalInfoForm.viewContainer","KEEP_APP_LOCAL","N/A","P2","LOW","S","getrev-da-microsite","missing","no","low"
